"QID","value"
"Q700175","11189981"
"Q19281662","13014672"
"Q6084594","1229705"
"Q160392","11214108"
"Q16200626","1283380"
"Q17013502","12741563"
"Q2054524","953633"
"Q17581497","12888401"
"Q66855204","988070"
"Q18704858","12833260"
"Q18715778","191556|93774"
"Q66829492","813687"
"Q1339448","11514725"
"Q695500","1229648"
"Q1231066","964378"
"Q3326153","1384512"
"Q4441794","1459111"
"Q2018794","11381716"
"Q22959191","67685|115786"
"Q16194334","1430320"
"Q2839609","1598301"
"Q61157399","2856761"
"Q4199553","1053023"
"Q239223","9634854"
"Q309788","1070540"
"Q109522","977019"
"Q231237","12747463"
"Q30325396","12860023"
"Q262278","11039533"
"Q3156516","12745216"
"Q8192289","11145160"
"Q26812165","11107110"
"Q342384","11208781"
"Q1187857","11226403"
"Q4678712","1583540"
"Q621514","11142375"
"Q254980","9784514"
"Q352021","3688661"
"Q38830191","2848602|0"
"Q223445","11134816"
"Q219655","9332595"
"Q40715","1163717"
"Q210547","11385165"
"Q3310093","1127430"
"Q40122","1521707"
"Q66309833","1624021"
"Q120342","11294979"
"Q698173","11406185"
"Q551861","11414488"
"Q4973197","11414916"
"Q17270160","11514723"
"Q5361552","1455638"
"Q262679","1572430"
"Q231891","11214237"
"Q85652157","11138833"
"Q102023097","12730607"
"Q11926431","12781216"
"Q15622307","12893757"
"Q64392","1352815"
"Q45278287","1574477"
"Q47330987","158641|132476"
"Q65116540","1515110"
"Q72262","83973"
"Q98969630","4606086"
"Q4748069","1134648"
"Q27865578","11453675"
"Q261314","154373"
"Q4163465","1631271"
"Q47899","366592"
"Q2967601","126159"
"Q27902901","12898172"
"Q233433","1135502"
"Q43697","160194"
"Q235455","11135619"
"Q16224046","12781669"
"Q202801","11209115"
"Q3881444","713904"
"Q15463252","713904"
"Q28651571","12851186"
"Q95486","149034"
"Q133787","1631268"
"Q296567","896925"
"Q28943186","12897637"
"Q311892","151134"
"Q28946819","1564997"
"Q230038","137065"
"Q616960","11042651"
"Q380237","361752"
"Q925310","119576"
"Q1358863","182756"
"Q1646469","190472"
"Q356294","553184"
"Q76550","555459"
"Q822714","178976"
"Q167498","167809"
"Q1614313","191136"
"Q128507","10065125"
"Q259703","210644"
"Q717810","1149417"
"Q4667675","11321074"
"Q440353","11491352"
"Q231726","11524945"
"Q290477","1393991"
"Q688336","1479908"
"Q68302796","11048270"
"Q66772735","12745598"
"Q58816195","12781457"
"Q918335","11492332"
"Q2037315","792273"
"Q30278214","11170905"
"Q725980","11457539"
"Q76","1292877"
"Q285501","369519"
"Q235333","9242153"
"Q150916","354809"
"Q716251","11103428"
"Q15222780","1106271"
"Q314926","1542277"
"Q259254","354254"
"Q4235","11181968"
"Q2451052","1577694"
"Q1288447","192034"
"Q436996","1352050"
"Q448899","548947"
"Q313107","560096"
"Q900740","667352"
"Q66829609","1488012"
"Q181806","1584074"
"Q427019","1382635"
"Q743598","350224"
"Q3448721","1575583"
"Q189489","12905900"
"Q89588984","1065551"
"Q589827","11039973"
"Q187364","212314"
"Q190972","2857507"
"Q97751971","1203219"
"Q1150547","127257"
"Q234959","11137029"
"Q236846","1284311"
"Q5916287","11228919"
"Q1395624","12837039"
"Q41173","11394444"
"Q22957985","1432070"
"Q218542","1574166"
"Q229207","1469334"
"Q314640","9809658"
"Q4241731","341967"
"Q1510790","976756"
"Q2066366","1642261"
"Q331728","1573599"
"Q12006866","4337344"
"Q13426679","12807595"
"Q12305526","12831693"
"Q258350","9048872"
"Q7681195","914088"
"Q382278","1272088"
"Q66434","1389022"
"Q3098592","139845"
"Q924283","1542469"
"Q482672","11043909"
"Q714724","100760|43742"
"Q698676","764025"
"Q734043","38206|129740"
"Q766697","160799|48393"
"Q123361326","1416559"
"Q809105","186704|18216"
"Q860876","11537833"
"Q945042","112710|119600"
"Q935717","837177|85451"
"Q965701","108371|66916"
"Q967656","12768356"
"Q948201","1588204%7C0"
"Q950376","55938|33125"
"Q984438","30675|117841"
"Q1141809","11372533|0"
"Q1140263","12768689"
"Q1189095","11331461"
"Q1232794","57976|96850"
"Q1253621","100320|75716"
"Q1261335","1570502|0"
"Q1372431","12747703"
"Q1377923","98366|57174"
"Q1501413","139847|57712"
"Q1563469","19694|0"
"Q1668173","0|136248"
"Q1748282","101290|118483"
"Q16238651","11527372"
"Q2004171","1563490"
"Q192410","10028291"
"Q433601","11219096"
"Q2330239","75417|57230"
"Q2399809","126560|144800"
"Q2857539","11050020"
"Q3480254","Frank-Caeti"
"Q4106984","11053621"
"Q4539768","11116174"
"Q4931184","8227|0"
"Q4007701","11269424"
"Q5401196","89594|49184"
"Q7143911","148933|120841"
"Q7703472","12728352"
"Q7813033","11055783"
"Q11856994","195322|50303"
"Q12059610","0|58139"
"Q13424289","12918525"
"Q1702351","1103148"
"Q3570707","11252424"
"Q264751","11117179"
"Q7609670","11142376"
"Q5226260","1547680"
"Q235328","11135728"
"Q3317025","11100732"
"Q15155515","12754625"
"Q16015534","96113|105214"
"Q16139179","976472|0"
"Q19376200","12736225"
"Q20054091","12977964"
"Q21664342","45160|45350"
"Q441923","1346872"
"Q297736","1559927"
"Q8016093","1264720"
"Q298221","1348673"
"Q4749380","12790622"
"Q263433","11152377"
"Q230184","12862253"
"Q720771","11102073"
"Q13220200","12886415"
"Q229914","9240117"
"Q503114","11342911"
"Q4509","4216003"
"Q4473","1576146"
"Q5548256","12751264"
"Q236839","9560556"
"Q193458","1584700"
"Q4133904","12758138"
"Q208117","11251845"
"Q22344527","11511308"
"Q554412","12711782"
"Q17380672","12898629"
"Q47330367","1154946|13915"
"Q259047","12924901"
"Q19303674","1318217"
"Q229908","9160671"
"Q213521","1429154"
"Q705156","9749459"
"Q95690320","11055845"
"Q1190319","11040905"
"Q7138296","11240838"
"Q66902001","13003903"
"Q101650404","12734983"
"Q66906834","12945427"
"Q64374267","13036536"
"Q189422","3495200"
"Q201985","9030406"
"Q596626","13030583"
"Q234060","11184099"
"Q273403","12759739"
"Q96003817","12894782"
"Q91233435","12899054"
"Q10266201","11493729"
"Q47331072","830453|67667"
"Q461003","10008692"
"Q5052814","1574474"
"Q1189338","11445245"
"Q294812","1608383"
"Q230817","1588896"
"Q11927437","709441"
"Q16028402","13034445"
"Q23007558","12927607"
"Q34076","11368141"
"Q921945","1551036"
"Q66816607","1421446"
"Q461502","675994"
"Q56055085","870039"
"Q430929","1481855"
"Q271059","4337135"
"Q68783638","12793077"
"Q66859567","3494128"
"Q151113","2850757"
"Q94641842","8651436"
"Q58877410","13007972"
"Q232163","9019779"
"Q32999647","13044589"
"Q335880","11106443"
"Q11929728","11186190"
"Q4275945","11209694"
"Q65048681","12796076"
"Q5372335","12870000"
"Q1258756","12910212"
"Q11653644","11357334"
"Q116200756","12962012"
"Q1450","11393646"
"Q15306031","12986166"
"Q230609","9891700"
"Q89375094","9995528"
"Q79406028","24000|58311"
"Q4042","573198"
"Q234709","12965791"
"Q1660403","1593922"
"Q93889005","12872758"
"Q99939791","64421|110468"
"Q104567799","11985|135955"
"Q104636544","126805|127119"
"Q104636805","151845|71389"
"Q104721073","1380737|83274"
"Q105092531","148947|59203"
"Q105148081","1458062|125991"
"Q1411012","11052952"
"Q310343","462328"
"Q12056530","886979"
"Q3806811","1430940"
"Q115664967","38845|117320"
"Q2709","11372567"
"Q4616","134087|106569"
"Q4573","37918|139104"
"Q13133","12748621"
"Q11321","23564|92053"
"Q19504","108290|56225"
"Q28262","11039937"
"Q28054","48575|90538"
"Q43247","14558|72764"
"Q40912","178264|54047"
"Q41548","9141|0"
"Q51491","42547|111394"
"Q71206","45076|20235"
"Q103788","112377|111088"
"Q102551","19440|48516"
"Q95068","46170|190058"
"Q169566","1163245|0"
"Q159778","151595|0"
"Q172044","342461|0"
"Q170428","342482|0"
"Q200534","0842770"
"Q204042","12862048"
"Q195363","13033511"
"Q211566","11882652"
"Q221048","163237|76658"
"Q213869","rfggyhhjfds23"
"Q240180","11134265"
"Q236434","154627|0"
"Q242482","179473|10307"
"Q235989","50210|12997"
"Q233852","74705|20405"
"Q240076","75115|50734"
"Q267814","1052226|107658"
"Q271836","11053455"
"Q259760","11409231"
"Q897115","830941"
"Q267441","83910|18760"
"Q278759","99216|23593"
"Q296484","9818144"
"Q323243","158042|73333"
"Q331791","3895618"
"Q366703","142737|31588"
"Q342617","1544485|0"
"Q356383","191374|0"
"Q381285","161392|127169"
"Q377412","23295|119807"
"Q436789","52412|38145"
"Q466631","140525|89581"
"Q60489296","11285869"
"Q315855","11346478"
"Q61268728","12738356"
"Q61473527","11232818"
"Q66830398","1496644"
"Q7037835","12870920"
"Q69883313","13026531"
"Q438820","12737856"
"Q20830731","12988311"
"Q31938081","12995662"
"Q64292396","12997538"
"Q312385","11450378"
"Q91809939","13020993"
"Q84179063","1833|85036"
"Q89591795","12885502"
"Q95887146","43958|65875"
"Q100935051","1049044%7C133466"
"Q104650226","186079|49647"
"Q104696642","18561|62211"
"Q105716244","12930355"
"Q109335093","0|181399"
"Q2263","80532|0"
"Q2597","9241847"
"Q16473","123640|0"
"Q32045","11410292"
"Q32608","12742505"
"Q38222","117164|58957"
"Q42671","74261|53463"
"Q55245","144656|96060"
"Q80966","357774|174526"
"Q106481","161589|0"
"Q129087","130214|49311"
"Q149507","198678|30111"
"Q182372","63015|0"
"Q177311","74098|0"
"Q193278","196666|96762"
"Q187033","61489|137610"
"Q202449","184848|0"
"Q216748","191735|130458"
"Q209175","30945|0"
"Q204685","70965|85778"
"Q240370","162173|132509"
"Q255630","5233|49968"
"Q259446","97494|92835"
"Q272061","114306|105241"
"Q268542","171079|0"
"Q273541","78711|83621"
"Q267476","7905|0"
"Q296928","181469|0"
"Q314914","153246|40193"
"Q313040","205552|78332"
"Q358345","206488|22113"
"Q374273","11135202"
"Q440058","11309244"
"Q448430","39157|81279"
"Q491809","0|170929"
"Q669045","12254|66477"
"Q685709","25|96477"
"Q714458","12714788"
"Q735551","962|131195"
"Q786712","100739|25096"
"Q940531","197|0"
"Q930691","197668|124375"
"Q1033016","15188|175874"
"Q1358888","12848540"
"Q1446573","12725586"
"Q1561903","151709|78114"
"Q2403592","2853596"
"Q1586470","820159|66578"
"Q1686699","12747146"
"Q2830551","123010|8851"
"Q3090544","65917|121827"
"Q3382053","1290839|0"
"Q3698926","12814423"
"Q3752636","98668|55089"
"Q4171972","12861378"
"Q4492913","0|56403"
"Q200194","11039565"
"Q7050929","39029|118203"
"Q7363755","60485|0"
"Q7346264","98756|132019"
"Q11837522","198324|41168"
"Q7801240","11209185"
"Q16028014","1527943"
"Q18638173","12941662"
"Q20056622","12931434"
"Q20685426","0|205634"
"Q20880732","12802065|0"
"Q21771277","171790|0"
"Q44416691","12919908"
"Q240586","11268389"
"Q191644","1637379"
"Q230534","9393773"
"Q36485996","36079|0"
"Q71017677","12818804"
"Q47330485","1078303|108613"
"Q59336086","11368483"
"Q4243126","11050868"
"Q60312398","4316|129550"
"Q64355815","12867801|0"
"Q2118367","11477871"
"Q315123","515893"
"Q19868192","185209"
"Q58048231","1574452"
"Q63928484","1588620"
"Q63928484","1588625"
"Q177394","11283923"
"Q574190","212366"
"Q223455","368061"
"Q342549","355560"
"Q229169","546805"
"Q164782","357042"
"Q23359","9048526"
"Q239453","360957"
"Q295592","9613925"
"Q236854","3686891"
"Q14313","369402"
"Q299297","370272"
"Q2685","172676"
"Q82085","514659"
"Q3129929","515452"
"Q3959303","534782"
"Q236394","173048"
"Q78639","159806"
"Q2272014","1025435"
"Q34618977","13013136"
"Q470104","5187352"
"Q89366036","11101606"
"Q67761759","12974322"
"Q297198","11160733"
"Q7516","131896"
"Q242548","144569"
"Q217137","154472"
"Q182464","178387"
"Q934691","512082"
"Q540608","517974"
"Q297618","553451"
"Q708512","1323348"
"Q98910691","341971"
"Q287805","355088"
"Q1597198","344355"
"Q299700","349274"
"Q214227","9586459"
"Q193815","354376"
"Q3807924","546851"
"Q978649","368584"
"Q30876","370953"
"Q1423428","1345945"
"Q47100","184878"
"Q63846859","8745282"
"Q440172","115158"
"Q1351492","72275"
"Q267676","457178"
"Q3274098","1209497"
"Q4897760","1144283"
"Q231006","9173870"
"Q94131524","13009577"
"Q139642","1328845"
"Q230282","11524923"
"Q231382","11106236"
"Q450928","1287966"
"Q132167","205040"
"Q147077","1455286"
"Q432833","208248"
"Q313579","694171"
"Q1449438","11325430"
"Q229054","1600817"
"Q777260","11479152"
"Q100949883","11139652"
"Q16729296","11526960"
"Q2838787","521580"
"Q91472653","9357940"
"Q7542","522738"
"Q232285","619236"
"Q3029711","979765"
"Q102131627","1023382"
"Q174438","668158"
"Q557758","12817972"
"Q64294254","12872713"
"Q555190","915798"
"Q123174","1593577"
"Q174648","1344242"
"Q232902","111597"
"Q730583","190390"
"Q192990","359576"
"Q188375","356433"
"Q94583812","11362442"
"Q232646","11509378"
"Q243132","1477855"
"Q475162","656624"
"Q9429225","619612"
"Q374093","158252"
"Q207969","513435"
"Q3310627","1321379"
"Q2248070","938411"
"Q9014107","1284053"
"Q8046623","12744454"
"Q18989120","12838701"
"Q296500","89707"
"Q467773","11322791"
"Q510571","1521368"
"Q94284464","724590|37079"
"Q101650404","12997736"
"Q104650331","1442333|30022"
"Q104606916","96834|29548"
"Q105109691","23798|157007"
"Q109810189","0%7C137091"
"Q110891456","1282790|0"
"Q110970847","93145|71055"
"Q111047892","189093|51718"
"Q11322","102345|101085"
"Q11930","39794|0"
"Q7374","87065|10493"
"Q35011","62330|0"
"Q53714","12761349"
"Q43950","12840665"
"Q41342","134771|109132"
"Q52392","42394|201504"
"Q48337","65882|201124"
"Q42786","85047|16768"
"Q552639","1576461"
"Q82238","0|33170"
"Q83338","206858|0"
"Q72984","41424|22133"
"Q102124","203050|0"
"Q94041","26868|77446"
"Q125892","195308|54144"
"Q116253","826689|68929"
"Q134333","0|134121"
"Q151935","2644|0"
"Q183439","11164347"
"Q191037","85020|0"
"Q217033","167425|79325"
"Q215072","73657|0"
"Q216298","9104840"
"Q229507","121394|80003"
"Q269796","108350|153485"
"Q271327","17036|79404"
"Q295502","12759541"
"Q294912","155914|130316"
"Q308459","189717|133817"
"Q311754","2038|0"
"Q307996","3488765"
"Q298276","521078|0"
"Q351838","100730|16013"
"Q346508","112581|130142"
"Q443790","139791|18182"
"Q459925","11152062"
"Q450312","139161|0"
"Q451811","155228|132451"
"Q470007","204049|37156"
"Q470190","5714|77330"
"Q447847","6133|40789"
"Q484881","59425|123907"
"Q562339","130281|57269"
"Q607678","38994|0"
"Q617215","9740699"
"Q691648","184082|132677"
"Q939550","112839|69394"
"Q1138996","11291244"
"Q1341627","1208964|133795"
"Q1559143","139945|127140"
"Q240233","029686"
"Q1607291","184110|69558"
"Q1812027","193596|96750"
"Q1924847","12813162"
"Q1967262","98618|94745"
"Q721389","3686794"
"Q2166695","98767|135160"
"Q2409726","64427|118421"
"Q3163251","2474|79989"
"Q3313116","11439561"
"Q3822042","11325553"
"Q109484579","11116008"
"Q4827378","26745|0"
"Q5482873","361251|126952"
"Q6395392","11173939"
"Q6537943","11422925"
"Q6835217","12977028"
"Q228676","11039948"
"Q18350026","11404963"
"Q16968300","13044591"
"Q18542926","12844805"
"Q20657302","1195434|0"
"Q22277846","12950034"
"Q24033582","848618|0"
"Q28018845","0|222148"
"Q28018845","1452639|0"
"Q3351313","1328900"
"Q28403260","864260"
"Q596626","11242801"
"Q5372060","12853395"
"Q1676772","11053802"
"Q297064","9231246"
"Q74689","11527145"
"Q26483969","11248788"
"Q218800","1277529"
"Q402764","1574361"
"Q201198","11039326"
"Q6438398","12771517"
"Q64957704","12080706"
"Q67198486","12881004"
"Q3182524","4215691"
"Q60690251","11293659"
"Q11955282","11333605"
"Q299324","9630040"
"Q88673453","1037202|123047"
"Q104668485","1526070|130500"
"Q104650446","210229|3154"
"Q104668278","908773|109737"
"Q105217175","1279064|156203"
"Q107976416","904864|0"
"Q109306092","12905397|0"
"Q111628300","1341504|55303"
"Q112261732","990455|0"
"Q114784714","953112|0"
"Q2680","207076|0"
"Q8704","50875|153163"
"Q11637","68689|90673"
"Q25089","2615|158123"
"Q41163","146251|8390"
"Q55433","4724|112262"
"Q49001","72881|0"
"Q72262","1017687|8248"
"Q61859","104850|69370"
"Q66245","932119|0"
"Q84232","107416|150623"
"Q95026","119099|140191"
"Q103876","143825|124196"
"Q102341","60247|50737"
"Q128944","13863|83526"
"Q131285","1551036|87199"
"Q185723","12725989"
"Q174843","22199|81271"
"Q181799","53217|129814"
"Q188772","43166|185983"
"Q189895","96480|81471"
"Q214959","12907|66480"
"Q213706","173964|0"
"Q210120","342479%7C0"
"Q207873","518610|0"
"Q208026","569210|0"
"Q233862","0|187024"
"Q238884","103693|140182"
"Q230147","10733|49240"
"Q233474","11192144"
"Q237030","118611|81048"
"Q242201","12862961"
"Q230903","1611478|0"
"Q234961","83672|43881"
"Q230218","96689|140175"
"Q228603","9935211"
"Q253900","1265553|0"
"Q269975","121079|14336"
"Q281621","72387|0"
"Q296491","169430|59366"
"Q357387","11117267"
"Q347428","11177442|0"
"Q350680","1360265|199990"
"Q421707","145045|81969"
"Q440286","12760480|0"
"Q456258","163166|30819"
"Q535633","176092|105328"
"Q562641","55686|116817"
"Q550784","76133|100487"
"Q601358","177675|124703"
"Q932975","12895753"
"Q1054887","1556009|0"
"Q1135649","12748219|0"
"Q1177111","1548774|36926"
"Q1347264","746079|129637"
"Q2080113","730914|0"
"Q3179371","209450|0"
"Q3324464","132250|114737"
"Q3496304","11117127"
"Q3518918","136183|145298"
"Q4199518","0|138847"
"Q5415189","1487002"
"Q6112134","51838|75393"
"Q6377065","92596|0"
"Q6438449","12762393"
"Q7396112","12794983"
"Q9058145","0616489"
"Q9056984","11044679"
"Q58680736","13036011"
"Q16013652","90549|139607"
"Q16238721","12762004"
"Q19335464","0|55624"
"Q19843934","0|90018"
"Q21067196","190638|0"
"Q68025","11138922"
"Q22109579","1248594|0"
"Q6811348","11491898"
"Q287346","12756231"
"Q42302472","87372|90188"
"Q3246460","12762380"
"Q3827534","12819965"
"Q47330921","0|32822"
"Q190231","11489362"
"Q42719600","12762364"
"Q57509501","13024490"
"Q58798791","12759027"
"Q68783644","12719554"
"Q760896","12751234"
"Q95709918","765519|0"
"Q102116456","11164411"
"Q104668359","182949|144882"
"Q106529291","13030933|0"
"Q107353816","72822|159012"
"Q113238545","709340|0"
"Q113379616","813694|0"
"Q28755","22734|171915"
"Q42101","202364|183391"
"Q41142","63586|79190"
"Q55388","0|128809"
"Q51577","92900|77826"
"Q95143","159115|27697"
"Q104049","153567|140664"
"Q104266","23105|110657"
"Q129817","41614|172484"
"Q165518","127532|173623"
"Q171745","92366|0"
"Q188137","362016|0"
"Q193102","35646|114490"
"Q229957","147739|0"
"Q231224","153267|143625"
"Q215120","154291|33532"
"Q215721","16087|146156"
"Q269731","112143|133435"
"Q263696","160596|37307"
"Q259737","178310|0"
"Q295593","10738|99559"
"Q295233","111455|173995"
"Q311976","103707|0"
"Q310944","108411|53647"
"Q313023","126126|36629"
"Q314834","197715|132783"
"Q382464","9678|39425"
"Q445125","127053|0"
"Q445017","1324662|0"
"Q454065","151139|0"
"Q456979","191372|74654"
"Q454081","8471|199543"
"Q471003","108933|0"
"Q468646","126593|121481"
"Q462852","12829737"
"Q461264","38099|0"
"Q529568","26904|45237"
"Q516390","https://www.tcm.com/tcmdb/person/1570727|132892/Robert-Young#overview"
"Q560129","193977|102498"
"Q630981","177215|59423"
"Q1073991","947372|0"
"Q1373141","12862788"
"Q1396579","941544|0"
"Q1718605","0|125226"
"Q1780665","11156069"
"Q2278200","186179|139886"
"Q3017220","142837|36035"
"Q3050415","0|45932"
"Q3288585","65637|141730"
"Q5438929","127962|50815"
"Q5536240","3766|58129"
"Q6152961","1563321|79374"
"Q6308015","78774|0"
"Q6989165","1332360|0"
"Q7145844","179976|121144"
"Q7612985","98741|142691"
"Q11534871","11115821|0"
"Q16008738","46003|96456"
"Q42749871","12762315"
"Q102022472","12750833"
"Q64808928","11476650"
"Q94580172","12785991"
"Q95704747","835287|0"
"Q98138002","914838|82296"
"Q104720638","50983|182180"
"Q104720855","96190|118468"
"Q104783770","12311|58200"
"Q105037765","12846650|0"
"Q105047672","12902995|0"
"Q104996163","355727|0"
"Q111729888","19852|85212"
"Q112306609","189009|60416"
"Q114040070","755253|0"
"Q114739516","0|33725"
"Q656507","76243|143826"
"Q161819","4196|91052"
"Q164119","200473|0"
"Q283328","2537|0"
"Q208408","509846|0"
"Q42869","26848|184441"
"Q123351","26978|111336"
"Q94905058","208887|33036"
"Q722890","207902|112016"
"Q105846617","355818|143281"
"Q229426","167445|0"
"Q3532579","363495|0"
"Q7322662","999501|0"
"Q6376690","41637|92576"
"Q112034388","148481|98137"
"Q117307982","164639|33987"
"Q4488","23397%7C0"
"Q949337","1645|44407"
"Q254115","92755|131989"
"Q4223201","1105517%7C0"
"Q310873","1255454%7C158754"
"Q285330","1286455%7C0"
"Q106677864","344667|0"
"Q3036955","662072|40490"
"Q7331187","1295|0"
"Q5105712","1732|31379"
"Q5105712","0|31753"
"Q110811785","1740|106657"
"Q28658943","663845|9031"
"Q2004409","89675|127411"
"Q17279280","12857030|0"
"Q2578679","12736476|0"
"Q315051","22844|77417"
"Q463402","68980|0"
"Q28474288","165776|0"
"Q434342","23128|129666"
"Q118143266","921774|0"
"Q472535","5686|37992"
"Q177984","173984|124304"
"Q461339","189606|83752"
"Q5300559","551736|0"
"Q16821316","1506366|0"
"Q269832","6921|32869"
"Q119175097","0|24961"
"Q35332","152994%7C0"
"Q11616564","11157444|0"
"Q119930103","120030|203463"
"Q116446471","685040|0"
"Q120372800","963520|0"
"Q7460101","1094931|0"
"Q1611950","0|206852"
"Q3219915","134149|96273"
"Q11679843","946789|0"
"Q121432555","170667|86815"
"Q121144094","1293695|0"
"Q6847402","1065077|0"
"Q95713694","1263089|157543"
"Q3161090","65566|77675"
"Q1678770","4361793|0"
"Q104179077","195822|14463"
"Q3431106","149303|0"
"Q11339660","82888|183945"
"Q122160596","1312601|0"
"Q122165589","172366|0"
"Q23753600","54635|95527"
"Q108207907","211369|0"
"Q3237664","11174928|0"
"Q308124","108697|0"
"Q106001","33287|109704"
"Q13460355","12881065"
"Q22683508","12972317"
"Q122763363","1001248|178869"
"Q122789246","11532293|0"
"Q189490","1132081|0"
"Q2210676","1300398|0"
"Q3101602","72484|58668"
"Q107695402","11343963|0"
"Q121036822","35071|0"
"Q676094","10732|0"
"Q5761091","191055|0"
"Q232298","55727|17647"
"Q1465970","110043|0"
"Q55387811","1449321|0"
"Q376131","192444|175921"
"Q3811137","155849|91170"
"Q461968","181617|26351"
"Q71818658","1366985|0"
"Q26308335","13019034|0"
"Q26232134","11404565|0"
"Q26926633","12929168|0"
"Q27452406","13025332|0"
"Q25936414","13030215|0"
"Q21554779","12984283|0"
"Q95862363","1355715%7C0"
"Q123365428","87788|0"
"Q103846","124006|63642"
"Q5571781","12874555|0"
"Q33437181","0|121848"
"Q982319","1555510|0"
"Q123486273","0|75724"
"Q123508290","6839|0"
"Q123554029","755544%7C0"
"Q455280","19892%7C17569"
"Q541188","9369|148929"
"Q531869","135610|0"
"Q123566955","0|111682"
"Q443891","778346"
"Q658608","7930812"
"Q8961277","802117"
"Q11940868","1499861"
"Q1853085","1523612"
"Q558149","189500"
"Q267330","11452409"
"Q5460643","560352"
"Q381876","194251"
"Q139890","524957"
"Q57147","916555"
"Q472520","1527370"
"Q2959009","909033"
"Q50330989","11166738"
"Q94022","565456"
"Q202304","1414414"
"Q193648","511767"
"Q230424","1141698"
"Q53010","545009"
"Q50321953","13013511"
"Q4765561","1083713"
"Q442826","11480057"
"Q264418","189727"
"Q230765","368044"
"Q219512","901643"
"Q8927","556825"
"Q3259602","984999"
"Q3822014","656743"
"Q51175739","1021143"
"Q456979","191372"
"Q22114583","1344159"
"Q310375","12760381"
"Q232397","360595"
"Q11254590","11423133"
"Q642942","719435"
"Q316622","535034"
"Q442114","1620576"
"Q445640","9767356"
"Q353728","368502"
"Q264783","977611"
"Q2575446","1589838"
"Q484662","542050"
"Q1287014","1012219"
"Q3302146","1447330"
"Q212064","2859179"
"Q495980","548867"
"Q52159613","1507355"
"Q470998","205542"
"Q15079","521808"
"Q4207040","11117280"
"Q232052","535167"
"Q5145625","12741332"
"Q7630008","11140642"
"Q59421904","11527454"
"Q42101","202364"
"Q497851","161523"
"Q106775","514404"
"Q51503","171180"
"Q55468","192576"
"Q40248","340961"
"Q935167","358518"
"Q439438","346407"
"Q61197550","11291243"
"Q19960119","1103443"
"Q36301","517035"
"Q6228714","852904"
"Q61741663","11441473"
"Q7520318","994447"
"Q11116","970724"
"Q272917","1036041"
"Q49026","552532"
"Q219878","348719"
"Q44520","767835"
"Q91115342","1529299"
"Q25100","550461"
"Q77027","906548"
"Q520747","99282"
"Q55473","211918"
"Q180004","922857"
"Q82688","1021644"
"Q232945","178575"
"Q951522","339399"
"Q273351","151054"
"Q51549","189266"
"Q63304","206228"
"Q253384","211341"
"Q282000","212304"
"Q235534","520717"
"Q177840","852989"
"Q1268397","541623"
"Q325615","719233"
"Q98413110","1384319"
"Q64689345","12815231"
"Q264004","163436"
"Q357608","368616"
"Q191027","139424"
"Q440023","10000530"
"Q64809024","12427381"
"Q515904","521576"
"Q207676","527275"
"Q23016622","536472"
"Q187832","549790"
"Q677260","557619"
"Q75714","561039"
"Q94327035","1191756"
"Q352030","1225570"
"Q3247604","650715"
"Q6552862","670904"
"Q152776","1245030"
"Q17028769","716014"
"Q614774","1319227"
"Q169982","778632"
"Q163286","75219"
"Q11963757","825345"
"Q3369365","839446"
"Q2679144","919770"
"Q127333","1440427"
"Q2404627","1474290"
"Q193517","1576507"
"Q6413845","1004528"
"Q164730","1635250"
"Q83287","1641512"
"Q238464","1310431"
"Q180665","342588"
"Q273044","3688670"
"Q1563300","671686"
"Q230296","212645"
"Q162959","3892892"
"Q2778106","1506405"
"Q228717","536092"
"Q53035","517990"
"Q920439","1348855"
"Q1332676","171202"
"Q58798722","13006116"
"Q983159","11045310"
"Q24207153","13037323"
"Q16215980","13040825"
"Q976022","11106425"
"Q685028","11115867"
"Q542571","12712525"
"Q96687","11177182"
"Q3840847","11187929"
"Q15616536","12762529"
"Q604849","12795001"
"Q18161990","12797172"
"Q258793","9240706"
"Q229282","11236742"
"Q101797","167917"
"Q26997217","11305583"
"Q288359","11401238"
"Q45901","11445340"
"Q242550","9588522"
"Q469759","156061"
"Q102131617","1191455"
"Q1377107","901523"
"Q256117","154693"
"Q437490","339368"
"Q36322","339643"
"Q5126067","1544451"
"Q271871","197171"
"Q534994","186675"
"Q964468","158468"
"Q160009","632035"
"Q6709046","80084"
"Q1385992","1545867"
"Q44561","522621"
"Q236946","537217"
"Q716998","1495914"
"Q5660495","1516166"
"Q3775546","1554789"
"Q39986","1586140"
"Q94649519","192393"
"Q94974707","12760576"
"Q78719","199895"
"Q1235479","162941"
"Q28839585","710125"
"Q230465","1389991"
"Q350680","1360265"
"Q95837637","777563|0"
"Q6691","2853451"
"Q96318726","340010%7C0/"
"Q6176060","1051914"
"Q318503","843956"
"Q15051786","163141"
"Q16297","484469"
"Q308840","196681"
"Q61196849","356745"
"Q929838","555756"
"Q2442762","1285250"
"Q230827","518159"
"Q558844","813872"
"Q4479771","202907"
"Q248915","205272"
"Q80046","339445"
"Q22101625","743839"
"Q8247733","897392"
"Q229225","741108"
"Q185140","152012"
"Q104109","152222"
"Q104596114","56084|146839"
"Q9016283","824941"
"Q105047493","12711727"
"Q105094828","13195|0"
"Q105419401","367967|0"
"Q112637","991962"
"Q1249630","977166"
"Q930148","1499860"
"Q7560935","11382660"
"Q461827","705073"
"Q471000","539271"
"Q2624598","540254"
"Q3091031","337203"
