"QID","value"
"Q51916335",80107035
"Q51922094",80107990
"Q1734874",17370491
"Q52159313",80113037
"Q52161725",80123725
"Q30324232",80198505
"Q52236315",80144311
"Q52527250",80159882
"Q52777280",81059956
"Q584506",17368752
"Q53406553",80241318
"Q266027",16914787
"Q240894",26057213
"Q1962858",22046662
"Q53951869",80198545
"Q212804",60024914
"Q431708",60026899
"Q3282810",60026232
"Q602018",60026620
"Q1219153",17371508
"Q54860687",80116922
"Q54861821",80117736
"Q54833754",80172031
"Q54829045",80213536
"Q54861077",80232121
"Q54814049",81279164
"Q54958446",80223556
"Q54959180",81092269
"Q54985788",80992787
"Q1232627",60027246
"Q55094200",80233275
"Q55094304",80233842
"Q55105802",81026705
"Q55112070",81044856
"Q24659787",80108612
"Q24680392",80134952
"Q24807337",80141156
"Q24841899",80196221
"Q24833788",81033645
"Q24834477",81328654
"Q24834900",81489743
"Q25136748",80096722
"Q25136752",80107736
"Q25208966",80114988
"Q25217692",80127886
"Q25207820",80157082
"Q25212771",80164392
"Q25267571",80128686
"Q25340369",80050008
"Q25341232",80104198
"Q25302660",80147318
"Q25302758",80201175
"Q25431158",80223791
"Q26000004",80141185
"Q26204112",80993684
"Q26252699",80098284
"Q26504410",81044226
"Q26683544",80126507
"Q26720998",80152155
"Q26864793",80160358
"Q26869645",81031981
"Q26883991",80143794
"Q26903674",80158549
"Q26921375",80167461
"Q26963279",80204929
"Q27039087",80127764
"Q27039122",80190990
"Q27461783",80151962
"Q27481658",81035711
"Q27526166",80187518
"Q27590331",80177776
"Q27611265",80169756
"Q27675635",80197699
"Q27703272",80210161
"Q27888279",80123729
"Q27888445",80199959
"Q27888483",80993331
"Q27907394",80144803
"Q27907947",81035843
"Q27962542",80141772
"Q27964403",80187055
"Q27957869",80237937
"Q27959455",80240715
"Q27949148",80987095
"Q27961897",80988031
"Q27963782",81631996
"Q28026674",80091245
"Q28051209",80100937
"Q28065861",80159025
"Q28087902",80115671
"Q28127277",80133187
"Q28091065",80136311
"Q28127297",80185074
"Q28127298",80217769
"Q28127570",80219019
"Q28173417",80172002
"Q28170380",81074014
"Q28212248",80027041
"Q28212152",80170875
"Q28324965",80158084
"Q28407718",80057171
"Q28443710",80100172
"Q28443684",80141960
"Q28465801",80170943
"Q28518667",80094523
"Q28497075",80171705
"Q28489891",80209042
"Q28683695",80188992
"Q28753371",80991272
"Q28722822",81112182
"Q28753407",81132441
"Q1574008",60023793
"Q28818937",80139666
"Q28840470",80107808
"Q28972003",80175352
"Q28936722",80208817
"Q29032471",80164212
"Q29067701",81014698
"Q29054509",81044227
"Q29061440",81093222
"Q29110213",80182922
"Q29259063",80106793
"Q29259068",80135096
"Q29261993",80236314
"Q29406094",80194288
"Q29514872",80194388
"Q29647346",80192098
"Q29906227",80169617
"Q29915537",80170312
"Q29830722",81473627
"Q30000525",80114666
"Q30005220",80179292
"Q29982557",80179394
"Q29982557",80213149
"Q114937226",81470177
"Q115048848",81423081
"Q115257888",81183924
"Q115205464",81243961
"Q115269881",81506536
"Q115308255",81471470
"Q115597175",70076332
"Q115662309",81639893
"Q115727176",81454087
"Q115930083",80993401
"Q115945801",81648370
"Q116117399",81232428
"Q116178439",81640988
"Q116236978",81455921
"Q116233325",81503026
"Q116388455",81414644
"Q116471793",81149205
"Q4444",70075479
"Q4447",70115629
"Q11598",70140358
"Q8539",70143830
"Q24258",60000131
"Q25139",60000407
"Q29600",60001799
"Q18407",60010561
"Q28312",60023595
"Q18439",70042312
"Q19358",70043808
"Q17708",70080499
"Q18954",70124805
"Q16756",70143858
"Q28537",70143860
"Q28267",70199240
"Q27513",70213512
"Q29446",70254522
"Q28196",70262639
"Q40895",60010304
"Q32424",60036120
"Q42198",70020509
"Q32910",70028901
"Q41754",70044594
"Q38486",70075144
"Q33191",70189471
"Q31540",70197432
"Q35023",70235760
"Q44280",70258134
"Q32824",70264616
"Q32443",70291821
"Q59781",60000523
"Q45839",70021662
"Q55002",70059494
"Q54974",70069341
"Q49396",70118317
"Q53719",70199724
"Q59498",70241241
"Q53093",70241425
"Q45318",70242557
"Q74014",70003013
"Q64003",70023532
"Q72925",70044873
"Q74636",70105372
"Q63980",70113674
"Q73803",70242543
"Q74504",80016397
"Q82413",60029670
"Q81145",70130141
"Q86427",70145758
"Q81313",70205885
"Q80379",70226288
"Q82847",70270979
"Q94284",70052616
"Q93701",70076096
"Q94943",70093361
"Q128582",60000167
"Q116468",60001950
"Q115537",60002700
"Q128982",60011695
"Q120105",60034792
"Q116068",70057645
"Q126699",70105600
"Q129411",70114356
"Q127427",70118015
"Q130615",70180051
"Q129874",70228020
"Q128187",70272637
"Q130801",70290204
"Q154077",70023968
"Q135268",70026187
"Q152456",70038133
"Q151825",70060003
"Q149358",70111469
"Q152178",70143843
"Q139825",70180038
"Q136264",70209252
"Q152531",70251669
"Q137098",70283203
"Q164963",60004483
"Q165651",60010336
"Q164008",60011017
"Q165392",60021796
"Q2484046",70008288
"Q2476199",70068714
"Q2492000",70103518
"Q2479261",70109770
"Q2456943",70115141
"Q2460817",70140192
"Q2468213",70153923
"Q2493711",70154436
"Q2454505",70282132
"Q2507766",60001599
"Q2550105",60002628
"Q2525635",60004435
"Q2521361",60011406
"Q2543979",60024224
"Q2533176",60035949
"Q2534044",70003488
"Q2544703",70034585
"Q2526645",70044124
"Q2542754",70048574
"Q2541408",70114120
"Q2509352",70125482
"Q2528593",70177820
"Q48975459",70205852
"Q2526711",70221031
"Q2578148",60001737
"Q1225389",60003371
"Q2589831",60011255
"Q2575227",70001777
"Q2580702",70003675
"Q2574952",70011223
"Q2561665",70012671
"Q2576178",70033273
"Q2562732",70036966
"Q2579990",70037506
"Q2574139",70052797
"Q2586808",70112244
"Q2565495",70116652
"Q2563205",70140927
"Q2564128",70259395
"Q2634673",60011769
"Q2617594",60028447
"Q2635074",60029594
"Q2626715",60035440
"Q2605684",60037336
"Q2620671",70014431
"Q2625472",70020230
"Q2629763",70021682
"Q2628052",70031768
"Q2618588",70051334
"Q2638438",70086101
"Q2624674",70103787
"Q2623856",70117925
"Q2604213",70143595
"Q2634776",70153300
"Q2637845",70227034
"Q2698127",60002841
"Q2681931",60032285
"Q2671985",70033392
"Q2650295",70049270
"Q2662947",70129195
"Q2652985",70140552
"Q2674495",70177804
"Q2657424",70211215
"Q2698933",17457962
"Q2710284",60000051
"Q2748409",60003231
"Q2708365",60020652
"Q241941",60020826
"Q2712269",60028247
"Q2733456",60035256
"Q2723413",60037410
"Q2715269",70018189
"Q2735120",70021687
"Q2704744",70045351
"Q2746382",70049482
"Q2703741",70084254
"Q2719923",70085588
"Q2735673",70085985
"Q2707587",70130369
"Q2699261",70137743
"Q2743075",70177821
"Q2700629",70243344
"Q2708940",70263864
"Q2822991",23853907
"Q2819546",70044877
"Q2815231",70100416
"Q2818330",70139075
"Q2817733",70146864
"Q2762172",70197459
"Q2819825",70266685
"Q2819736",70293837
"Q2878023",70022942
"Q2852356",70032676
"Q2843961",70032880
"Q2880615",70074872
"Q2881384",70110724
"Q2867439",70120498
"Q2836506",70178021
"Q2837490",70266673
"Q2873169",81011708
"Q55262658",80177782
"Q55441959",70099077
"Q55552345",80231468
"Q55633655",80201328
"Q55603751",80202874
"Q55604566",80214512
"Q55624938",81024295
"Q55642298",81086569
"Q55613341",81267787
"Q55734968",80176449
"Q55697342",81098013
"Q55734456",81100135
"Q55730126",81131728
"Q55775897",81046255
"Q55773731",81223050
"Q56064680",80202283
"Q56055037",80227672
"Q56070843",80232892
"Q56036911",80241877
"Q56081478",80998296
"Q56054866",81004322
"Q56064398",81094074
"Q56235675",80198988
"Q56124035",81110383
"Q56290106",81002213
"Q56276944",81024044
"Q56277682",81037373
"Q56426644",80238655
"Q56391402",81044857
"Q56399607",81335912
"Q56526000",80997862
"Q56670738",81031178
"Q56705989",80240816
"Q57240444",80995576
"Q57262044",81012857
"Q2009789",21929013
"Q57391702",80238110
"Q57524645",80223927
"Q57606675",80050063
"Q57607420",80187722
"Q58058644",81206907
"Q58331088",81022589
"Q58393757",80239482
"Q58479611",80232501
"Q58850417",81028560
"Q58815001",81161626
"Q59101449",80211634
"Q59386567",80216094
"Q59385171",81020543
"Q2018199",60020222
"Q1678575",60020246
"Q1824522",60021765
"Q2081291",60029892
"Q2166226",60031656
"Q657607",60032273
"Q59530645",80200027
"Q2128630",60026187
"Q382629",60031717
"Q169558",60031865
"Q59640153",81035137
"Q59662075",81098497
"Q59692464",81172898
"Q59954954",81482678
"Q60040460",80223997
"Q60197053",80211638
"Q60392213",81018067
"Q60562336",81000862
"Q60683565",81000864
"Q60672377",81058629
"Q60643360",81061735
"Q60764864",80244846
"Q60789319",81335289
"Q60822815",80094260
"Q60856612",80208684
"Q60859628",80986845
"Q60989825",81147910
"Q61077243",81132439
"Q61400349",80049275
"Q61360721",81423966
"Q61466537",80991879
"Q61466214",81009782
"Q61466383",81041414
"Q61650882",80121387
"Q61718144",80147529
"Q61781534",70027681
"Q61786454",81145640
"Q61853333",80193163
"Q61930031",80222770
"Q61988991",81044884
"Q62030554",81095103
"Q62168617",81112296
"Q1768754",60023000
"Q603494",60033348
"Q62660082",80223108
"Q62769546",80197989
"Q63160297",81025766
"Q61951916",81026826
"Q63248374",81287254
"Q63364258",81000389
"Q63436074",20702600
"Q164804",60031210
"Q167834",60037631
"Q160560",70035186
"Q165297",70041726
"Q166031",70043309
"Q164813",70052701
"Q165176",70087216
"Q160306",70101273
"Q157556",70101375
"Q156329",70158331
"Q182944",18170373
"Q187726",60004479
"Q178423",60036114
"Q175468",60036810
"Q179411",70004133
"Q171600",70041145
"Q176826",70052691
"Q171365",70052699
"Q180706",70056420
"Q174992",70057151
"Q174601",70059199
"Q178070",70066515
"Q174331",70085317
"Q188474",70099116
"Q181964",70124684
"Q186810",70127232
"Q185490",70134615
"Q185976",70225010
"Q171711",70262640
"Q176615",80089559
"Q188718",60002970
"Q191753",60010233
"Q195772",60011270
"Q205447",60021783
"Q200437",60024892
"Q200437",60024893
"Q189889",60024946
"Q195949",70045274
"Q192724",70080038
"Q194669",70111793
"Q205687",70113561
"Q192160",70114017
"Q199853",70143811
"Q202141",70153390
"Q196103",70242304
"Q208696",26009364
"Q208266",60000019
"Q221098",60000880
"Q215518",60010064
"Q221587",60020561
"Q223884",70019224
"Q218869",70028973
"Q223316",70044889
"Q223278",70060456
"Q211701",70075038
"Q210364",70095139
"Q220376",70097577
"Q212123",70097585
"Q217392",70110903
"Q211429",70117902
"Q224118",70130727
"Q207803",70136123
"Q212156",70140357
"Q207746",70155571
"Q208072",70155610
"Q217112",70228041
"Q209538",70243360
"Q225958",22685547
"Q229599",60003242
"Q244876",60004172
"Q239756",60011578
"Q228186",60028312
"Q234800",60033085
"Q232130",60035021
"Q245453",70011164
"Q244963",70017963
"Q245465",70033370
"Q239827",70045420
"Q227520",70051243
"Q245180",70104707
"Q245172",70108778
"Q234386",70157231
"Q244247",70216224
"Q245671",70297088
"Q267721",60000577
"Q250836",70018290
"Q255260",70020305
"Q255812",70035439
"Q248794",70046292
"Q248354",70060919
"Q251757",70066212
"Q269519",70070351
"Q265807",70075002
"Q258712",70146839
"Q250971",70176894
"Q253901",70213471
"Q249967",70220028
"Q262173",70241078
"Q283134",60001761
"Q290730",60004238
"Q29959212",80226168
"Q30051035",81172740
"Q30115167",80236133
"Q740528",22007250
"Q30501942",80217120
"Q30601361",80127521
"Q30607654",80174145
"Q30600557",80178151
"Q30598843",80990658
"Q30632756",80150002
"Q30692902",81016191
"Q30938938",80071048
"Q30898095",80104022
"Q30947893",80999068
"Q31174211",81335918
"Q31271436",81031219
"Q32067466",80221741
"Q33109602",80135149
"Q33256094",80232040
"Q3373983",26058942
"Q1002142",8177867
"Q34905518",80168079
"Q35085291",80175351
"Q35144519",80216706
"Q1485299",17236758
"Q38001222",81022877
"Q38081888",81043345
"Q38226507",80214013
"Q1476266",21931518
"Q748030",22696391
"Q38463402",80239639
"Q39070182",80117551
"Q39073083",80176219
"Q39069735",80195901
"Q39079040",80221787
"Q39546001",80149141
"Q839317",18957603
"Q40415503",80190844
"Q40986571",80152350
"Q41556678",80220648
"Q60737801",70184615
"Q41794642",80211291
"Q41808098",81034929
"Q41948223",80214405
"Q42143589",81093182
"Q42209585",81025391
"Q42250009",80188969
"Q42592465",70109446
"Q42600269",70177988
"Q42599210",70178127
"Q42598458",70178188
"Q42600893",70205846
"Q42671827",81190727
"Q42947956",81055395
"Q649506",11819477
"Q43295469",81438809
"Q496227",15821067
"Q43639467",81013200
"Q44638200",80189630
"Q44830804",80059446
"Q44811435",81093204
"Q45265363",80175348
"Q45318824",80154500
"Q279378",22495228
"Q45382735",80059455
"Q45367615",80222971
"Q1988230",70078713
"Q45708789",80105933
"Q45873119",80135587
"Q45941066",81161230
"Q46387946",70305593
"Q46384321",80156764
"Q46390474",80048421
"Q1520732",15857227
"Q759389",18171591
"Q47036896",80018252
"Q47008140",80131568
"Q47087518",80174974
"Q47011618",80192627
"Q47086569",80202772
"Q46995027",80205978
"Q47091436",80209096
"Q47010217",80233093
"Q46997940",80996801
"Q47106507",80113221
"Q47101973",81234209
"Q47349198",80126449
"Q47358935",80202605
"Q47344561",80206057
"Q47343831",80208104
"Q47356150",80220700
"Q47408473",81026645
"Q47471788",80009361
"Q47466029",80065319
"Q47472344",80125979
"Q47472246",80168033
"Q47461708",80174219
"Q47457943",80192924
"Q47445594",80222177
"Q47539068",80091311
"Q2928987",60003294
"Q2939587",60023855
"Q2903935",60035255
"Q2928022",70021594
"Q2918397",70039543
"Q2917817",70070318
"Q2933985",70071603
"Q2925969",70076089
"Q2907058",70102766
"Q2917907",70115866
"Q2937646",70243460
"Q2935508",80202948
"Q2922709",81031846
"Q2944359",17078188
"Q2945752",60004555
"Q2971575",70034855
"Q2983721",70042819
"Q2992240",70050143
"Q3008265",70058515
"Q3003801",70059636
"Q2983171",70109681
"Q2947163",70120181
"Q2963686",70216228
"Q3007211",70219767
"Q2944220",70267511
"Q3005990",70268857
"Q2947967",70280925
"Q2979760",80081152
"Q2981321",80108490
"Q3024931",60021196
"Q3052100",70019623
"Q3056828",70027921
"Q3063022",70043304
"Q3039312",70068647
"Q3032586",70070608
"Q3038802",70092445
"Q3020572",70108200
"Q3028103",70119204
"Q3040279",70120078
"Q3061489",70126953
"Q3032439",70177482
"Q3014145",70271888
"Q3061599",70276713
"Q3010164",70299740
"Q3015562",80191307
"Q3107519",60002332
"Q3073136",60003290
"Q3068306",60021920
"Q3069755",70007221
"Q3082893",70025057
"Q3067092",70037055
"Q3113934",70077109
"Q3095459",80992344
"Q3129984",60035918
"Q3128070",70021253
"Q3133996",70116998
"Q3174281",70001226
"Q3140346",70002176
"Q3178485",70129367
"Q3178409",70261364
"Q3163102",70269482
"Q3146423",70286355
"Q3149928",81409482
"Q3163588",81409497
"Q3210561",60001050
"Q3241699",60010682
"Q3222142",60020581
"Q3225771",60028929
"Q1962479",70000278
"Q3232502",70021911
"Q3208750",70026147
"Q3210402",70038555
"Q3240551",70043517
"Q3204273",70045263
"Q3235297",70051838
"Q3230308",70059191
"Q3204220",70060438
"Q3203968",70061314
"Q3231328",70067067
"Q3208873",70090400
"Q3235132",70128010
"Q3205507",70139536
"Q3227795",70140869
"Q3225457",70153942
"Q3206893",70166248
"Q3231795",70177869
"Q3222197",70181821
"Q3212347",70197444
"Q3231762",70221839
"Q3205492",81409419
"Q3232038",81409458
"Q3295111",60000526
"Q3285003",60001104
"Q3273809",60002922
"Q3280038",60004075
"Q3278133",60036339
"Q3290017",70000502
"Q3282152",70002611
"Q3278447",70072939
"Q3266350",70098888
"Q3264292",70108806
"Q3284083",70109347
"Q3282975",70177181
"Q3281735",70184890
"Q3285929",70202144
"Q3273865",80147557
"Q3331270",60010701
"Q3354915",60027474
"Q3307637",60032975
"Q3306796",70060454
"Q3331959",70084182
"Q3351117",70198040
"Q3335678",70206674
"Q3351917",70225708
"Q3352224",80010625
"Q3413599",60003405
"Q3359347",70002012
"Q3365051",70010809
"Q3415210",70019405
"Q3360383",70059622
"Q3359179",70109758
"Q3400422",70112430
"Q3414123",70207978
"Q3374761",70221401
"Q3404003",70273235
"Q3367212",80235929
"Q3460993",70009636
"Q3420831",70052548
"Q3423435",70087213
"Q3473249",70114209
"Q2090488",70132338
"Q3435698",70177868
"Q3441905",70177889
"Q3444361",70177893
"Q3419925",70185139
"Q3433080",81005306
"Q3427986",81043742
"Q3482089",60003780
"Q3494182",70010600
"Q3491220",70018544
"Q3481140",70027133
"Q3506147",70032912
"Q3489160",70050831
"Q3491557",70110104
"Q3521782",70117900
"Q3488816",70178522
"Q3488875",70178525
"Q3488452",70178550
"Q3506683",70178562
"Q3507140",70205806
"Q3507056",70205808
"Q3521646",70267268
"Q3520333",70276021
"Q3525931",70291090
"Q3512046",80029196
"Q3529537",80053476
"Q3482089",80156938
"Q3503942",80221714
"Q3542561",70014650
"Q3549360",70024100
"Q3555988",70035018
"Q3535844",70084166
"Q3545643",70103967
"Q3541839",70121712
"Q3554608",70166291
"Q3535952",70177843
"Q3545595",70209250
"Q3538388",70216933
"Q3595075",70236586
"Q3566895",70270408
"Q3575602",70276712
"Q3567763",70299866
"Q3560536",80236112
"Q3548912",81031842
"Q3639791",80195274
"Q3696453",70046992
"Q3698731",70115881
"Q3704222",70291095
"Q3714844",60024901
"Q3740213",70001979
"Q3716855",70037528
"Q3760601",70129305
"Q3740003",70235813
"Q3793910",70030711
"Q3790916",70065198
"Q3855743",60010649
"Q3843065",70060443
"Q3882330",70090312
"Q3955522",70002590
"Q3895071",70079866
"Q3932589",70110894
"Q3927612",70147392
"Q3933665",70165483
"Q3989072",60035826
"Q4004393",70001479
"Q4018520",70043430
"Q4000826",70060389
"Q4001252",70100412
"Q4008436",70136065
"Q4031261",70137787
"Q47538972",80150216
"Q47524930",80171742
"Q47525176",80184661
"Q47538836",80185622
"Q47538580",80190148
"Q47482401",81131732
"Q47644949",80173921
"Q47683697",80173267
"Q735716",22494780
"Q48011348",80003150
"Q48013711",80141959
"Q48028042",80003182
"Q48674476",80018863
"Q48672823",80219088
"Q48674494",80240550
"Q48672477",81001691
"Q48753822",81027195
"Q48799693",70075123
"Q48816789",80144146
"Q48817408",80160037
"Q48797086",80191239
"Q48818107",80210932
"Q48807611",80243728
"Q48807656",81002883
"Q48905071",80189209
"Q48927761",81034600
"Q48903804",81067756
"Q48926568",81228097
"Q48901329",81324316
"Q466112",60030147
"Q1502325",21327475
"Q50199392",80211576
"Q50280921",80170368
"Q50322941",80059339
"Q50331302",80091682
"Q50331329",80135359
"Q50331079",80145086
"Q50331165",80148187
"Q50376424",80148210
"Q50322115",80154179
"Q50322461",80169801
"Q50344898",80244470
"Q50413138",80014602
"Q50413300",80041416
"Q50413648",80058979
"Q50409087",80078761
"Q50413288",80103376
"Q50408880",80124489
"Q50414358",81065375
"Q50574194",80219143
"Q50697929",70221348
"Q50827090",70241791
"Q50827568",70259782
"Q50840758",80989919
"Q50987292",70275716
"Q51090060",80095327
"Q51088800",80214552
"Q51127793",80001042
"Q51228452",80235857
"Q51260526",80192187
"Q51325345",80237868
"Q51323824",80238353
"Q51451088",80005529
"Q51453779",80008366
"Q51455059",80014600
"Q51455692",80019503
"Q51533607",80135445
"Q51720111",80987707
"Q51756418",80207495
"Q51884425",80095872
"Q51879749",80096984
"Q51885177",80101299
"Q51885405",80102682
"Q51885410",80103313
"Q51883411",80178720
"Q51879724",80185032
"Q51879698",80190009
"Q51880026",80229953
"Q51879626",80231602
"Q51900452",80168189
"Q52161553",80114894
"Q52161665",80115436
"Q52161988",80135138
"Q52162088",80139278
"Q52151361",80218111
"Q52229952",80141955
"Q52230224",80142127
"Q52201581",80189829
"Q52337810",81319491
"Q52381510",80236118
"Q52429588",80144890
"Q52503110",80149651
"Q52504023",80150055
"Q52516278",80157869
"Q52516704",80157902
"Q52715755",80164864
"Q52934402",80177660
"Q53582170",80241181
"Q53651372",81086462
"Q53746188",81078217
"Q53951818",80196138
"Q53951892",80202146
"Q54313334",80156859
"Q1388799",60026107
"Q54489141",80218981
"Q54801155",80182016
"Q54924330",81000504
"Q54945490",81206250
"Q54958357",81227536
"Q55084995",80233478
"Q55102449",81030626
"Q55080302",81078032
"Q55080277",81091825
"Q55229501",80117781
"Q55229501",81054849
"Q55395162",80999729
"Q55381657",81004470
"Q1168425",20767593
"Q55526595",70113061
"Q55554427",80185070
"Q55525051",81221537
"Q55605100",80216302
"Q55605714",80220422
"Q55614467",80992853
"Q55603316",80998491
"Q55707549",80997865
"Q55698761",81026095
"Q55835789",70002159
"Q55808393",80170862
"Q55837542",80184067
"Q55762014",80238204
"Q55786688",81423960
"Q56055012",80152146
"Q56063967",80212245
"Q56070922",80992503
"Q56274580",80144145
"Q56245763",80190510
"Q56302270",81304897
"Q56308467",80235025
"Q56394075",81335842
"Q56604531",80158671
"Q56604330",80163353
"Q56605476",80992621
"Q56720174",81029383
"Q57241193",80242081
"Q57260277",80991271
"Q57606522",80244900
"Q57768005",70138498
"Q57767551",70154930
"Q58030878",81018183
"Q58327481",80225421
"Q58411760",81107545
"Q58479512",80224055
"Q58453943",81019391
"Q58815041",81019339
"Q58894738",80174451
"Q59361608",81011682
"Q59385678",81018536
"Q59386394",81020005
"Q59385200",81031038
"Q59387181",81205775
"Q962111",60020842
"Q978522",60020553
"Q1308592",60021515
"Q151945",60022258
"Q327427",60023476
"Q7835477",60024293
"Q386164",60024769
"Q652322",60025338
"Q477472",60027948
"Q59630988",81040952
"Q28834863",81093126
"Q59707291",80991158
"Q59907554",81279144
"Q59961539",80996957
"Q60048020",81240448
"Q60168907",80220145
"Q60159637",81023023
"Q60242701",80220761
"Q60292960",80220541
"Q60561928",81008236
"Q60617134",81087188
"Q60614686",81178299
"Q60683941",81044248
"Q60737652",81312943
"Q60859803",80212127
"Q60846263",81191429
"Q60871802",80125723
"Q61067644",80243706
"Q60991002",81342505
"Q61146398",80158976
"Q61100936",81010699
"Q61077503",81319138
"Q61291417",80239932
"Q61268515",81026986
"Q19955845",80107019
"Q61365873",81291631
"Q61466337",80205595
"Q61505727",80224536
"Q61466439",81016360
"Q4043080",70050371
"Q4053346",60027589
"Q4053054",70070522
"Q4792566",70205838
"Q4069758",81537144
"Q4168071",60000598
"Q4113667",60020856
"Q4115183",70018708
"Q4127784",70120150
"Q4164174",70146834
"Q4126723",70147004
"Q4122510",70184617
"Q4115044",80025923
"Q4187176",70035037
"Q4177248",70060883
"Q4182815",70066876
"Q4189197",70107495
"Q4193501",70142544
"Q4204793",80028528
"Q4185518",81058740
"Q4290685",70048605
"Q4291544",70139271
"Q4356154",60003174
"Q4329121",60035959
"Q4331128",70118055
"Q4359765",70141655
"Q4346025",70189352
"Q4353356",70237075
"Q4388328",60026895
"Q4371720",70037981
"Q4408969",70046969
"Q4368562",70121737
"Q4369894",70128552
"Q4373868",70216226
"Q4391062",81166179
"Q4462781",70005425
"Q4501241",70043415
"Q4450019",70177630
"Q4499813",70305922
"Q4532597",70031971
"Q4657753",60031648
"Q4657505",70105724
"Q4646285",70119959
"Q4657395",70152652
"Q4595879",70271599
"Q4655753",70274591
"Q4689014",70177855
"Q4731367",70177928
"Q4690723",70205958
"Q4714847",80996384
"Q4744682",60000927
"Q4788459",70055461
"Q4744400",70261774
"Q4840318",70023385
"Q4877921",70039883
"Q4876991",70080313
"Q4837696",70177852
"Q4870070",70205818
"Q4857904",70205893
"Q4922408",70019633
"Q4927610",70178099
"Q4906457",70276014
"Q5001367",70041450
"Q4994377",70083123
"Q4952147",70208234
"Q4981181",70272908
"Q4972159",70302484
"Q1712128",80001125
"Q4986676",80013799
"Q5038842",70077824
"Q5026023",70140528
"Q5036491",70177929
"Q5146129",70178177
"Q5106989",70178549
"Q5082967",70250458
"Q5139014",70302325
"Q5094524",80128338
"Q5153988",70075790
"Q5189842",70112742
"Q5176943",70114070
"Q5174778",70177982
"Q5177219",70270968
"Q5218925",70278879
"Q5188597",80166308
"Q5270146",70080977
"Q5252917",70109454
"Q5227090",70177947
"Q5224065",70177964
"Q5251725",70178529
"Q5251542",70205860
"Q5281110",70267831
"Q5297117",70036913
"Q5282919",70205869
"Q5417919",70059382
"Q5375110",70109920
"Q5375873",70116787
"Q5362423",70121738
"Q5403445",70177978
"Q5368979",70178050
"Q5360167",81259808
"Q61466148",81035127
"Q61670458",81201956
"Q61655899",81210334
"Q61726952",80099271
"Q61806618",81015076
"Q61896199",80208298
"Q61927376",81028870
"Q61958170",81158554
"Q62024011",81040407
"Q62030503",81343862
"Q62383790",80230265
"Q62659807",80189632
"Q62658695",80235932
"Q63098251",80232502
"Q63235490",80216758
"Q63228651",80223928
"Q63250124",81000365
"Q63248099",81018181
"Q63247995",81080942
"Q26218026",70302573
"Q63348493",70302573
"Q63282024",81004814
"Q63352729",81120982
"Q63486970",80225312
"Q63860461",70082688
"Q63870277",81032375
"Q63928921",81113751
"Q64015161",80243600
"Q64067180",60001339
"Q64168287",70029453
"Q64450077",80173387
"Q64447539",80233215
"Q64474656",80192979
"Q64513977",81002195
"Q64874379",70141644
"Q64808811",80023345
"Q64900128",81315965
"Q64951492",80053550
"Q65048631",70279934
"Q65073097",80198208
"Q65051264",80198508
"Q65052096",80212213
"Q65048526",80238711
"Q65037315",80991826
"Q65042435",80996742
"Q65046454",80996743
"Q65045161",81033473
"Q65041691",81110498
"Q65056921",81219182
"Q65061643",81295067
"Q65074571",80213643
"Q65100403",70308046
"Q65100348",80046779
"Q65100351",80106789
"Q65100417",80115844
"Q65100435",80117452
"Q65086934",80131659
"Q65100366",80133553
"Q65102084",80134779
"Q65100379",80187435
"Q65100444",80191044
"Q65121375",80198483
"Q65120863",80244953
"Q65122485",81003981
"Q65100401",81009823
"Q65130905",81013927
"Q65210788",81001804
"Q65267432",81094067
"Q65239978",81153751
"Q65465098",60031437
"Q65552654",80191045
"Q65563148",81038589
"Q65766547",80215147
"Q65967211",80210294
"Q65965704",81176701
"Q66105246",81086287
"Q66305406",80996192
"Q66305459",81167259
"Q66685933",80189648
"Q66685993",80223113
"Q66686283",80234414
"Q66756264",81020523
"Q5477914",70178009
"Q550558",70178625
"Q35551801",81239784
"Q67130211",81065786
"Q67554121",81055416
"Q67933707",81508229
"Q69989338",80041732
"Q70508735",81406366
"Q107392264",81438813
"Q73022998",80244679
"Q73026030",81038022
"Q73535913",80189653
"Q73536446",81011712
"Q73534689",81029841
"Q74713872",80009097
"Q76011036",81078397
"Q76259803",80244700
"Q76510634",81020973
"Q5446053",60004583
"Q5467021",60025252
"Q5490580",60032617
"Q5447889",70019195
"Q5462176",70051211
"Q5457225",70154458
"Q5437142",70173634
"Q5429820",70178172
"Q5444067",70205923
"Q5430982",80004762
"Q5448461",80221778
"Q5506187",70021262
"Q5509377",70061758
"Q5526486",70074384
"Q5508050",70116024
"Q5509836",70178184
"Q5837184",80000139
"Q5572371",70065936
"Q5636290",70032375
"Q5682210",70068799
"Q5755575",70245650
"Q5913552",70109678
"Q5881753",70177931
"Q5968452",60002296
"Q5949932",70050941
"Q5977087",70133090
"Q6007716",70205871
"Q6010490",70205917
"Q6037663",70178193
"Q6090638",70205965
"Q6034533",70268489
"Q6090147",81409563
"Q768237",60023454
"Q6118941",70018433
"Q6134221",70138904
"Q6195118",70237054
"Q6373532",70134537
"Q6420621",70045193
"Q6413078",70132743
"Q6493567",70114484
"Q6455555",70120543
"Q6470750",70147157
"Q6517221",70177942
"Q6532683",70205910
"Q6551772",70262784
"Q6684966",70132754
"Q6719165",60002443
"Q571505",60021489
"Q6731044",70228930
"Q6815335",70178175
"Q6804231",80126646
"Q6878292",60001595
"Q6937136",60002082
"Q6950089",70177934
"Q7033245",70129370
"Q7018387",70224998
"Q7100775",70042271
